molecule_name,smiles,pka_positions,pka_values,true_pka_positions,true_pka_values
Molecule_945,O=C1CC(=O)NCCNCCCCCNCCN1,"[8, 14]","[8.885047912597656, 8.898579597473145]","[8, 14]","[8.53, 10.3]"
Molecule_946,O=C1CC(=O)NCCNCCSCCNCCN1,"[8, 14]","[8.885047912597656, 8.898579597473145]","[8, 14]","[7.23, 8.16]"
Molecule_947,N[C@H]1CC=CC[C@H]1C(O)=O,"[0, 8]","[9.066573143005371, 3.7604308128356934]","[8, 0]","[3.29, 10.2]"
Molecule_948,N[C@H]1CCCC[C@H]1C(O)=O,"[0, 8]","[9.35138988494873, 4.075307846069336]","[8, 0]","[3.49, 10.54]"
Molecule_949,N[C@H]1CCC[C@H]1C(O)=O,"[0, 7]","[9.35138988494873, 4.109870433807373]","[7, 0]","[3.54, 10.1]"
Molecule_950,N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(O)=O,"[0, 21]","[8.081761360168457, 3.3385448455810547]","[21, 0]","[3.26, 7.27]"
Molecule_951,N[C@@H](Cc1ccccc1)C(O)=O,"[0, 10]","[8.081761360168457, 2.9843811988830566]","[10, 0]","[2.31, 9.21]"
Molecule_952,N[C@@H]1CC=CC[C@H]1C(O)=O,"[0, 8]","[9.953763008117676, 3.7315735816955566]","[8, 0]","[3.33, 10.29]"
Molecule_953,N[C@@H]1CCCC[C@H]1C(O)=O,"[0, 8]","[10.324231147766113, 4.121569633483887]","[8, 0]","[3.47, 10.01]"
Molecule_954,Nc1ccccc1O,"[0, 7]","[4.18864107131958, 9.123943328857422]","[0, 7]","[4.78, 9.84]"
Molecule_955,COc1ccc(NCC(O)=O)cc1,[9],[3.365673065185547],"[9, 6]","[2.0, 9.07]"
Molecule_956,OCCNc1cc(C(O)=O)c(NCCO)cc1C(O)=O,"[8, 18]","[3.5485730171203613, 5.370319843292236]","[8, 18]","[3.66, 6.74]"
Molecule_957,Nc1cccc2cccc(C(O)=O)c12,"[0, 11]","[4.1460700035095215, 2.894251823425293]","[11, 0]","[1.7, 4.55]"
Molecule_958,COc1ccc(CCN)cc1O,"[8, 11]","[9.45426082611084, 8.326726913452148]","[11, 8]","[9.23, 10.38]"
Molecule_959,Nc1ccccc1C(O)=O,"[0, 8]","[4.18864107131958, 3.1189441680908203]","[8, 0]","[2.1, 4.84]"
Molecule_960,OC(=O)C(=Cc1ccccc1)C(O)=O,"[0, 12]","[3.1337075233459473, 4.481805324554443]","[0, 12]","[2.11, 4.77]"
Molecule_961,OC(=O)C(=O)C(O)=O,"[0, 6]","[3.1337075233459473, 3.2944283485412598]","[0, 6]","[1.82, 3.52]"
Molecule_962,CNCCSCCNC,"[1, 7]","[9.253226280212402, 9.461228370666504]","[1, 7]","[8.94, 9.91]"
Molecule_963,CNCCSCCOCCSCCNC,"[1, 13]","[9.253226280212402, 9.850737571716309]","[1, 13]","[9.06, 9.84]"
Molecule_964,CNCCc1ccccn1,"[1, 9]","[9.253226280212402, 5.331705570220947]","[9, 1]","[4.02, 9.96]"
Molecule_965,CNCc1cccc(C)n1,"[1, 9]","[9.253226280212402, 4.849233627319336]","[9, 1]","[2.92, 8.94]"
Molecule_966,OC(=O)C(CC=C)C(O)=O,"[0, 8]","[3.1337075233459473, 4.37034797668457]","[0, 8]","[2.63, 5.24]"
Molecule_967,COc1cc(CC(O)=O)ccc1O,"[7, 12]","[3.6027960777282715, 9.25689697265625]","[7, 12]","[4.31, 9.76]"
Molecule_968,COc1cc(CCC(O)=O)ccc1O,"[8, 13]","[3.4353699684143066, 9.298876762390137]","[8, 13]","[4.48, 9.87]"
Molecule_969,OC(=O)C(Cc1ccccc1)C(O)=O,"[0, 12]","[3.1337075233459473, 3.896867275238037]","[0, 12]","[2.75, 5.44]"
Molecule_970,OC(=O)C(O)=O,"[0, 4]","[3.1337075233459473, 3.5961499214172363]","[0, 4]","[1.35, 3.94]"
Molecule_971,OC(=O)C/C=C/C(O)=O,"[0, 7]","[3.1337075233459473, 5.191815376281738]","[0, 7]","[3.77, 5.08]"
Molecule_972,OC(=O)/C=C/c1ccccn1,"[0, 10]","[3.1337075233459473, 3.217578411102295]","[10, 0]","[2.83, 4.56]"
Molecule_973,OC(=O)C#CC(O)=O,"[0, 6]","[3.1337075233459473, 2.3358078002929688]","[0, 6]","[0.7, 2.34]"
Molecule_974,OC(=O)C(=C)O[P](O)(O)=O,[0],[3.1337075233459473],"[0, 7]","[3.45, 6.24]"
Molecule_975,COC(=O)[C@@H](N)CS,"[5, 7]","[7.7928786277771, 8.413018226623535]","[7, 5]","[6.53, 8.93]"
Molecule_976,Nc1ccc(cc1C(O)=O)[S](O)(=O)=O,"[0, 8]","[4.1460700035095215, 2.894251823425293]","[8, 0]","[1.6, 4.29]"
Molecule_977,Nc1ccc(cc1N)C(O)=O,"[0, 7, 9]","[4.1460700035095215, 4.058484077453613, 2.9483981132507324]","[0, 7]","[3.69, 4.75]"
Molecule_978,Nc1ccc2c(cccc2C(O)=O)c1,"[0, 11]","[4.18864107131958, 2.854462146759033]","[11, 0]","[2.88, 4.55]"
Molecule_979,CO[P]([O-])(=O)O[P](O)(O)=O,[],[],"[7, 8]","[1.6, 6.37]"
Molecule_980,COc1cc(CCN)ccc1O,"[7, 11]","[9.385457992553711, 9.500603675842285]","[11, 7]","[9.34, 10.47]"
Molecule_981,COCCCN(CC(O)=O)CC(O)=O,"[5, 8, 12]","[9.605844497680664, 3.1534557342529297, 3.4203619956970215]","[8, 5]","[2.61, 10.02]"
Molecule_982,COCCN(CC(O)=O)CC(O)=O,"[4, 7, 11]","[9.547262191772461, 3.2133846282958984, 3.803218364715576]","[7, 4]","[2.29, 9.05]"
Molecule_983,COCc1cc(C)c(CN)c(N)n1,"[9, 11, 12]","[9.500638008117676, 4.547153472900391, 5.0474982261657715]","[11, 9]","[5.41, 8.96]"
Molecule_984,COCc1cc(C)nc(N)c1CN,"[9, 12]","[4.233939170837402, 8.765570640563965]","[9, 12]","[5.78, 8.96]"
Molecule_985,OC(=O)CC(O)=O,"[0, 5]","[3.1337075233459473, 4.109243869781494]","[0, 5]","[2.7, 5.27]"
Molecule_986,OC(=O)CC1(CCCC1)CC(O)=O,"[0, 11]","[3.1337075233459473, 4.571953296661377]","[0, 11]","[3.78, 6.59]"
Molecule_987,OC(=O)CCC(O)=O,"[0, 6]","[3.1337075233459473, 4.914668083190918]","[0, 6]","[4.11, 5.31]"
Molecule_988,OC(=O)CCCC(O)=O,"[0, 7]","[3.1337075233459473, 4.685644626617432]","[0, 7]","[4.22, 5.01]"
Molecule_989,OC(=O)CCCCC(O)=O,"[0, 8]","[3.1337075233459473, 4.859825134277344]","[0, 8]","[4.37, 5.06]"
Molecule_990,OC(=O)CC(=C)C(O)=O,"[0, 7]","[3.1337075233459473, 4.567111015319824]","[0, 7]","[3.71, 5.24]"
Molecule_991,OC(=O)C1(CCC1)C(O)=O,"[0, 8]","[3.1337075233459473, 5.281580924987793]","[0, 8]","[2.9, 5.36]"
Molecule_992,OC(=O)C1(CCCC1)C(O)=O,"[0, 9]","[3.1337075233459473, 5.3476457595825195]","[0, 9]","[3.01, 5.64]"
Molecule_993,OC(=O)C1(CCCCC1)C(O)=O,"[0, 10]","[3.1337075233459473, 5.040651321411133]","[0, 10]","[3.3, 5.7]"
Molecule_994,OC(=O)CC(=O)C(O)=O,"[0, 7]","[3.1337075233459473, 4.349456310272217]","[0, 7]","[2.3, 3.95]"
Molecule_995,CNCCSCCCN,"[1, 8]","[9.253226280212402, 9.550638198852539]","[8, 1]","[9.44, 10.26]"
Molecule_996,CNCCSCCN,"[1, 7]","[9.253226280212402, 9.20847225189209]","[7, 1]","[8.89, 9.86]"
Molecule_997,O=C1CC(=O)NCCCNCCCNCCCN1,"[9, 13]","[8.462299346923828, 9.636344909667969]","[9, 13]","[7.93, 9.58]"
Molecule_998,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,"[0, 16]","[4.064784526824951, 2.0022635459899902]","[0, 6]","[4.07, 7.06]"
Molecule_999,COC(=O)C(N)CCCCN,"[5, 10]","[7.666324615478516, 9.271477699279785]","[5, 10]","[7.04, 10.07]"
Molecule_1000,OC(=O)C(CCC=C)C(O)=O,"[0, 9]","[3.1337075233459473, 5.076807022094727]","[0, 9]","[2.74, 5.35]"
Molecule_1001,OC(=O)C(CCCC=C)C(O)=O,"[0, 10]","[3.1337075233459473, 4.590338706970215]","[0, 10]","[2.77, 5.37]"
Molecule_1002,COC(=O)C(N)Cc1ccc(O)cc1,"[5, 11]","[7.666324615478516, 9.308924674987793]","[5, 11]","[7.09, 9.89]"
Molecule_1003,CNc1cc(nc(c1)C(O)=O)C(O)=O,"[9, 12]","[3.0491461753845215, 3.5161328315734863]","[9, 1]","[1.3, 9.68]"
Molecule_1004,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O,"[16, 19]","[7.885668754577637, 3.809701442718506]","[19, 16]","[2.98, 7.38]"
Molecule_1005,OC(=O)CN(CC(O)=O)CC(=O)Nc1ccccc1,"[0, 4, 7]","[3.1337075233459473, 8.250234603881836, 3.629487991333008]","[0, 7]","[2.07, 6.1]"
Molecule_1006,OC(=O)CN(CC(O)=O)CC(=O)c1sccc1,"[0, 4, 7]","[3.1337075233459473, 8.250234603881836, 3.629487991333008]","[0, 4]","[2.0, 7.46]"
Molecule_1007,OC(=O)CN(CC(O)=O)Cc1occc1,"[0, 4, 7]","[3.1337075233459473, 8.250234603881836, 3.629487991333008]","[0, 4]","[2.17, 8.4]"
Molecule_1008,OC(=O)CN(CC(O)=O)c1ccc(cc1)[S](O)(=O)=O,"[0, 7]","[3.1337075233459473, 4.138632774353027]","[0, 7]","[2.31, 4.54]"
Molecule_1009,CNCCCNC,"[1, 5]","[9.253226280212402, 9.998650550842285]","[1, 5]","[9.08, 10.87]"
Molecule_1010,OC1=C(O)C(=O)C(=O)C(=O)C1=O,"[0, 3]","[8.36457633972168, 7.4009294509887695]","[0, 3]","[3.45, 3.58]"
Molecule_1011,OC(C(O)C(O)C(O)=O)C(O)C(O)=O,"[7, 12]","[2.6325557231903076, 4.038954734802246]","[7, 12]","[3.12, 3.75]"
Molecule_1012,CCCC(C(O)=O)C(O)=O,"[5, 8]","[3.249542713165283, 5.136959552764893]","[5, 8]","[2.92, 5.65]"
Molecule_1013,OC(=O)CCc1c[nH]cn1,"[0, 9]","[3.1337075233459473, 5.959333419799805]","[0, 9]","[3.83, 7.44]"
Molecule_1014,OC(=O)CCCCCC(O)=O,"[0, 9]","[3.1337075233459473, 4.558831214904785]","[0, 9]","[4.4, 5.1]"
Molecule_1015,OC(=O)CCc1ccc(O)cc1,"[0, 9]","[3.1337075233459473, 9.399161338806152]","[0, 9]","[4.39, 10.03]"
Molecule_1016,OC(=O)CCc1cccc(O)c1,"[0, 10]","[3.1337075233459473, 8.588128089904785]","[0, 10]","[4.4, 9.91]"
Molecule_1017,OC(=O)CCc1ccccn1,"[0, 10]","[3.1337075233459473, 4.895602703094482]","[10, 0]","[3.67, 5.97]"
Molecule_1018,OC(=O)CCc1cccnc1,"[0, 9]","[3.1337075233459473, 5.074726104736328]","[9, 0]","[3.82, 5.86]"
Molecule_1019,OC(=O)CCc1ccncc1,"[0, 8]","[3.1337075233459473, 4.903564453125]","[8, 0]","[3.72, 6.06]"
Molecule_1020,OC(=O)CCSCC(O)=O,"[0, 8]","[3.1337075233459473, 4.330269813537598]","[0, 8]","[3.42, 4.43]"
Molecule_1021,OC(=O)CCCSSCCCC(O)=O,"[0, 12]","[3.1337075233459473, 4.553019046783447]","[0, 12]","[4.79, 5.46]"
Molecule_1022,OC(=O)CCNc1ccccc1,[0],[3.1337075233459473],"[0, 5]","[3.4, 9.0]"
Molecule_1023,OC(=O)CCS,"[0, 5]","[3.1337075233459473, 8.92430305480957]","[0, 5]","[4.3, 10.51]"
Molecule_1024,OC(=O)CCSCCC(O)=O,"[0, 9]","[3.1337075233459473, 4.114900588989258]","[0, 9]","[4.03, 4.74]"
Molecule_1025,OC(=O)CCSCSCCC(O)=O,"[0, 11]","[3.1337075233459473, 4.239001750946045]","[0, 11]","[3.9, 4.7]"
Molecule_1026,OC(=O)CCSSCCC(O)=O,"[0, 10]","[3.1337075233459473, 4.368451118469238]","[0, 10]","[4.11, 4.73]"
Molecule_1027,OC(=O)CC[Se]CCC(O)=O,"[0, 9]","[3.1337075233459473, 4.3583269119262695]","[0, 9]","[4.07, 4.93]"
Molecule_1028,OC(=O)CC[Te]CCC(O)=O,"[0, 9]","[3.1337075233459473, 4.515045166015625]","[0, 9]","[3.92, 4.77]"
Molecule_1029,OC(=O)C(C(O)=O)c1ccccc1,"[0, 5]","[3.1337075233459473, 3.8309555053710938]","[0, 5]","[2.35, 5.21]"
Molecule_1030,OC(=O)/C=C/C(O)=O,"[0, 6]","[3.1337075233459473, 5.563899993896484]","[0, 6]","[2.92, 4.08]"
Molecule_1031,O=C1NCCNCCNCCNCCNC(=O)C1CCc2ccccn2,"[5, 8, 11, 25]","[9.682814598083496, 9.447710990905762, 9.218427658081055, 5.714422225952148]","[5, 8]","[8.63, 10.16]"
Molecule_1032,O=C1NCCNCCNCCNCCNC(=O)C1Cc2cccc3ccccc23,"[5, 8, 11]","[9.682814598083496, 9.447710990905762, 9.218427658081055]","[5, 8]","[7.7, 8.99]"
Molecule_1033,OC(=O)CCCCCCC(O)=O,"[0, 10]","[3.1337075233459473, 4.212706565856934]","[0, 10]","[4.42, 5.11]"
Molecule_1034,OC(=O)CCCCCCCC(O)=O,"[0, 11]","[3.1337075233459473, 3.816791534423828]","[0, 11]","[4.44, 5.13]"
Molecule_1035,OC(=O)CCCSCCCC(O)=O,"[0, 11]","[3.1337075233459473, 3.9660768508911133]","[0, 11]","[4.33, 5.01]"
Molecule_1036,OC(=O)CN(CC(O)=O)c1cccc(c1)[S](O)(=O)=O,"[0, 7]","[3.1337075233459473, 4.138632774353027]","[0, 7]","[2.36, 4.79]"
Molecule_1037,OC(=O)CN(CC(O)=O)c1ccccc1,"[0, 7]","[3.1337075233459473, 4.1386332511901855]","[0, 7]","[2.4, 5.01]"
Molecule_1038,OC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1,"[0, 19]","[3.1337075233459473, 8.55114459991455]","[0, 19]","[3.27, 8.67]"
Molecule_1039,OC(=O)CNC(=O)[C@@H]1CCCN1,"[0, 11]","[3.1337075233459473, 8.956782341003418]","[0, 11]","[3.02, 8.97]"
Molecule_1040,OC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCN2,"[0, 18]","[3.1337075233459473, 8.123169898986816]","[0, 18]","[3.17, 9.15]"
Molecule_1041,OC(=O)CNC(S)=S,"[0, 6]","[3.1337075233459473, 7.404521942138672]","[0, 6]","[3.75, 6.67]"
Molecule_1042,OC(=O)CN(CC(O)=O)c1ccccc1[S](O)(=O)=O,"[0, 7]","[3.1337075233459473, 4.138632774353027]","[0, 7]","[3.4, 6.29]"
Molecule_1043,OC(=O)CN(CC1CCCCO1)CC(O)=O,"[0, 4, 14]","[3.1337075233459473, 8.16462230682373, 3.667062282562256]","[0, 4]","[1.9, 9.04]"
Molecule_1044,CCCCCC(C(O)=O)C(O)=O,"[7, 10]","[3.4910941123962402, 3.8690080642700195]","[7, 10]","[2.8, 5.54]"
Molecule_1045,OCC(S)CS,"[3, 5]","[8.663787841796875, 9.542131423950195]","[3, 5]","[8.58, 10.65]"
Molecule_1046,OCC1=CC(=O)C(=C(CN2CCCCC2)O1)O,"[9, 16]","[9.38007640838623, 8.194727897644043]","[16, 9]","[6.42, 9.24]"
Molecule_1047,OCC1=CC(=O)C(=C(CN2CCOCC2)O1)O,"[9, 16]","[9.38007640838623, 8.194727897644043]","[16, 9]","[5.14, 7.88]"
Molecule_1048,OC(=O)CN(CC(O)=O)c1ccc(c2ccccc12)[S](O)(=O)=O,"[0, 7]","[3.1337075233459473, 4.138632774353027]","[0, 7]","[2.76, 3.92]"
Molecule_1049,OC(=O)CN(CCN[S](=O)(=O)c1ccc(CCBr)cc1)CC(O)=O,"[0, 4, 7, 22]","[3.1337075233459473, 8.242708206176758, 7.637747764587402, 2.935535430908203]","[0, 7]","[2.15, 7.75]"
Molecule_1050,OC(=O)CN(CCN[S](=O)(=O)c1ccccc1)CC(O)=O,"[0, 4, 7]","[3.1337075233459473, 8.632566452026367, 7.489795684814453]","[0, 7]","[2.1, 7.82]"
Molecule_1051,CCCCC(C(O)=O)C(O)=O,"[6, 9]","[3.29099702835083, 4.698153972625732]","[6, 9]","[2.87, 5.55]"
Molecule_1052,OC(=O)c1cccc(O)c1,"[0, 8]","[3.1337075233459473, 8.869352340698242]","[0, 8]","[4.01, 9.76]"
Molecule_1053,CCCCNCCNCCCC,"[4, 7]","[9.645156860351562, 9.841684341430664]","[4, 7]","[7.31, 10.04]"
Molecule_1054,CCCC(CC(O)=O)CC(O)=O,"[6, 10]","[3.4265198707580566, 5.751689910888672]","[6, 10]","[4.31, 6.39]"
Molecule_1055,OC1=C(O)C(=O)C(=O)C1=O,"[0, 3]","[6.694292068481445, 7.387182712554932]","[0, 3]","[0.57, 1.85]"
Molecule_1056,OC1=C(O)C(=O)C1=O,"[0, 3]","[5.823482036590576, 7.400929927825928]","[0, 3]","[0.65, 3.06]"
Molecule_1057,CCCCCCN1C=CC(=O)C(=C1C)O,"[6, 14]","[6.430948257446289, 9.09123420715332]","[6, 14]","[3.59, 9.92]"
Molecule_1058,OC1=C(C(=O)C(=C(C1=O)[S](O)(=O)=O)O)[S](O)(=O)=O,"[0, 13, 15]","[3.193783760070801, 3.4863486289978027, 3.4096474647521973]","[10, 15]","[0.8, 3.81]"
Molecule_1059,OC(=O)COCC(O)=O,"[0, 7]","[3.1337075233459473, 4.071502685546875]","[0, 7]","[2.85, 3.97]"
Molecule_1060,OC(=O)CS,"[0, 4]","[3.1337075233459473, 8.303411483764648]","[0, 4]","[3.58, 10.17]"
Molecule_1061,OC(=O)CSCC(O)=O,"[0, 7]","[3.1337075233459473, 4.111429691314697]","[0, 7]","[3.26, 4.19]"
Molecule_1062,OC(=O)c1cc(Nc2ccccc2)cc(n1)C(O)=O,"[0, 6, 15, 17]","[3.1337075233459473, 8.883089065551758, 4.573189735412598, 3.245993137359619]","[0, 6]","[1.4, 8.65]"
Molecule_1063,OC(=O)c1cc(cc(Br)c1O)[S](O)(=O)=O,"[0, 10]","[3.1337075233459473, 8.092999458312988]","[0, 10]","[2.02, 10.5]"
Molecule_1064,OC(=O)c1ccccc1C(O)=O,"[0, 10]","[3.1337075233459473, 3.9078831672668457]","[0, 10]","[2.85, 5.05]"
Molecule_1065,CCC[C@H](N)C(=O)NO,"[4, 8]","[8.379724502563477, 9.747590065002441]","[4, 8]","[7.34, 9.13]"
Molecule_1066,CCC[C@H](N)C(O)=O,"[4, 6]","[8.379724502563477, 2.6189379692077637]","[6, 4]","[2.32, 9.78]"
Molecule_1067,CCCC[C@H](N)C(O)=O,"[5, 7]","[8.538481712341309, 2.972616672515869]","[7, 5]","[2.33, 9.81]"
Molecule_1068,CCCNCCNCCC,"[3, 6]","[9.524984359741211, 9.809903144836426]","[3, 6]","[7.38, 10.12]"
Molecule_1069,CCCCO[P]([O-])(=O)O[P](O)(O)=O,"[10, 11]","[4.009100437164307, 4.009100437164307]","[10, 11]","[1.3, 6.65]"
Molecule_1070,OC(=O)CNc1ccc(cc1)[S](O)(=O)=O,[0],[3.1337075233459473],"[0, 4]","[1.8, 8.66]"
Molecule_1071,OC(=O)c1cccc(n1)C(O)=O,"[0, 8, 10]","[3.1337075233459473, 4.74963903427124, 3.8741049766540527]","[0, 8]","[2.11, 4.68]"
Molecule_1072,OC(=O)c1cccc(Br)c1C(O)=O,"[0, 11]","[3.1337075233459473, 3.800590991973877]","[0, 11]","[2.37, 4.35]"
Molecule_1073,CCCC[C@H](N)C(=O)NO,"[5, 9]","[8.538480758666992, 9.859517097473145]","[5, 9]","[7.33, 9.14]"
Molecule_1074,OC(=O)c1ccccn1,"[0, 8]","[3.1337075233459473, 4.72531795501709]","[0, 8]","[1.19, 5.45]"
Molecule_1075,OC(=O)c1cccnc1C(O)=O,"[0, 7, 10]","[3.1337075233459473, 4.9049391746521, 3.9078831672668457]","[0, 7]","[2.37, 4.8]"
Molecule_1076,CN1CCC(S)CC1,"[1, 5]","[9.801759719848633, 9.434691429138184]","[5, 1]","[8.33, 10.35]"
Molecule_1077,CN(CC(=O)NCC(=O)NCC(O)=O)C(=O)CN,"[12, 17]","[3.8916168212890625, 8.603869438171387]","[12, 17]","[3.35, 8.28]"
Molecule_1078,CN(CC(=O)NCC(O)=O)C(=O)CNC(=O)CN,"[8, 17]","[3.4432969093322754, 8.306916236877441]","[8, 17]","[3.34, 7.97]"
Molecule_1079,CN(C)c1cc(nc(c1)C(O)=O)C(O)=O,"[6, 10, 13]","[4.760617256164551, 2.9304895401000977, 3.742560863494873]","[10, 1]","[1.5, 9.77]"
Molecule_1080,CCc1ccc(NC(=O)CN(CC(O)=O)CC(O)=O)c(CC)c1,"[10, 13, 17]","[9.20980167388916, 2.74129581451416, 4.692041873931885]","[13, 17]","[2.14, 5.77]"
Molecule_1081,OC(=O)C[Te]CC(O)=O,"[0, 7]","[3.1337075233459473, 4.582047939300537]","[0, 7]","[3.26, 4.77]"
Molecule_1082,OC(=O)Cc1ccc(O)cc1,"[0, 8]","[3.1337075233459473, 9.303153038024902]","[0, 8]","[4.25, 9.88]"
Molecule_1083,CN(CC(O)=O)C(=O)CNC(=O)CN,"[4, 13]","[3.3566136360168457, 9.021281242370605]","[4, 13]","[2.9, 7.98]"
Molecule_1084,CN(CC(O)=O)C(=O)CNC(=O)CNC(=O)CN,"[4, 17]","[3.3566136360168457, 8.655476570129395]","[4, 17]","[3.04, 7.92]"
Molecule_1085,CN1CCNCCN(C)CCNCC1,"[1, 4, 11]","[9.620484352111816, 10.875092506408691, 10.152170181274414]","[4, 11]","[9.41, 10.76]"
Molecule_1086,CNCCNC,"[1, 4]","[9.253226280212402, 10.293231964111328]","[1, 4]","[7.31, 10.27]"
Molecule_1087,CNCCSCCCCN,"[1, 9]","[9.253226280212402, 9.79692268371582]","[9, 1]","[9.55, 10.51]"
Molecule_1088,CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)CN,"[10, 21]","[9.93289566040039, 9.113530158996582]","[21, 10]","[7.94, 9.85]"
Molecule_1089,CNC(=S)C(=S)NC,[],[],"[1, 6]","[11.67, 14.2]"
Molecule_1090,CNC(=S)C(N)=S,[],[],"[5, 1]","[11.11, 13.8]"
Molecule_1091,CNCC(=C)CNC,"[1, 6]","[9.253226280212402, 11.36374568939209]","[1, 6]","[8.39, 10.42]"
Molecule_1092,OC(=O)CSCCCCCSCC(O)=O,"[0, 13]","[3.1337075233459473, 3.684243679046631]","[0, 13]","[3.4, 4.1]"
Molecule_1093,OC(=O)CSCCCCSCC(O)=O,"[0, 12]","[3.1337075233459473, 3.84492826461792]","[0, 12]","[3.38, 4.1]"
Molecule_1094,OC(=O)CSCCCSCC(O)=O,"[0, 11]","[3.1337075233459473, 3.805328369140625]","[0, 11]","[3.37, 4.07]"
Molecule_1095,CNCC(=O)NCC(=O)NCC(=O)NCC(O)=O,"[1, 16]","[9.253226280212402, 3.417600154876709]","[16, 1]","[3.34, 8.39]"
Molecule_1096,CNCC(=O)NCC(O)=O,"[1, 8]","[9.253226280212402, 3.639069080352783]","[8, 1]","[3.0, 8.44]"
Molecule_1097,CNC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2,"[32, 38]","[7.592272758483887, 8.136258125305176]","[32, 38]","[7.01, 9.78]"
Molecule_1098,CN1CCN2CCNCCN(CC1)CCN(C)CC2,"[1, 7, 10]","[9.804450988769531, 9.210406303405762, 9.72231674194336]","[7, 1]","[9.05, 12.5]"
Molecule_1099,OC(=O)C[Se]CC(O)=O,"[0, 7]","[3.1337075233459473, 4.374325752258301]","[0, 7]","[3.44, 4.5]"
Molecule_1100,OC(=O)CSCCSCC(O)=O,"[0, 10]","[3.1337075233459473, 3.9695115089416504]","[0, 10]","[3.28, 3.99]"
Molecule_1101,OC(=O)CSCSCC(O)=O,"[0, 9]","[3.1337075233459473, 4.0415263175964355]","[0, 9]","[3.21, 3.99]"
Molecule_1102,OC(=O)CSSCC(O)=O,"[0, 8]","[3.1337075233459473, 4.006698131561279]","[0, 8]","[2.97, 3.8]"
Molecule_1103,CC[C@H](C)[C@@H](N)C(O)=O,"[5, 7]","[8.9221773147583, 2.831005096435547]","[7, 5]","[2.2, 9.62]"
Molecule_1104,OC(=O)c1ccc(O)cc1,"[0, 7]","[3.1337075233459473, 8.998364448547363]","[0, 7]","[4.53, 9.22]"
Molecule_1105,CC[C@H](C)[C@H](N)C(=O)NCC(O)=O,"[5, 11]","[8.379464149475098, 2.814180374145508]","[11, 5]","[3.04, 7.96]"
Molecule_1106,CC[C@H](C)[C@H](N)C(=O)NO,"[5, 9]","[8.379464149475098, 9.171355247497559]","[5, 9]","[7.25, 9.15]"
Molecule_1107,CC[C@H](C)[C@H](N)C(O)=O,"[5, 7]","[8.379464149475098, 2.8892931938171387]","[7, 5]","[2.4, 9.71]"
Molecule_1108,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(O)=O,"[9, 15]","[8.131837844848633, 3.0963263511657715]","[15, 9]","[3.42, 7.78]"
Molecule_1109,CC[C@H](C)[C@H](NC(=O)[C@H](N)CC(C)C)C(O)=O,"[9, 15]","[8.53028678894043, 2.994023323059082]","[15, 9]","[3.06, 8.09]"
Molecule_1110,CCSC[P](O)(O)=O,[],[],"[5, 6]","[1.8, 7.06]"
Molecule_1111,OC(=O)C[S](=O)(=O)CC(O)=O,"[0, 9]","[3.1337075233459473, 2.6280195713043213]","[0, 9]","[1.8, 2.7]"
Molecule_1112,OC(=O)\C=C/C(O)=O,"[0, 6]","[3.1337075233459473, 5.590106964111328]","[0, 6]","[1.74, 5.76]"
Molecule_1113,OC(=O)Cc1cccnc1,"[0, 8]","[3.1337075233459473, 3.8534560203552246]","[8, 0]","[3.06, 5.54]"
Molecule_1114,OC(=O)Cc1ccncc1,"[0, 7]","[3.1337075233459473, 4.982169151306152]","[7, 0]","[3.0, 5.79]"
Molecule_1115,OC(=O)c1c(O)cccc1[N+]([O-])=O,"[0, 5]","[3.1337075233459473, 9.036608695983887]","[0, 5]","[2.11, 9.04]"
Molecule_1116,OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]2CCC(=O)N2,"[0, 9]","[3.1337075233459473, 7.423027515411377]","[0, 9]","[2.7, 7.18]"
Molecule_1117,CN1CCN(C)CCN(C)CC(C)(C)CN(C)CC1,"[1, 8]","[9.342987060546875, 10.052213668823242]","[1, 4]","[7.95, 11.4]"
Molecule_1118,CN1CCN(C)CCN(C)CCN(C)CC1,"[1, 8]","[9.619749069213867, 10.052213668823242]","[1, 4]","[8.95, 10.07]"
Molecule_1119,CN1CCN2CCCSCCCN(CC1)CCN(C)CC2,"[1, 4, 12, 17]","[9.804450988769531, 11.28907299041748, 10.47480297088623, 11.703583717346191]","[1, 4]","[8.78, 11.91]"
Molecule_1120,CN1CCN2CCN(C)CCN(CC1)CCN(C)CC2,"[1, 7, 11, 16]","[9.627737998962402, 11.10497760772705, 9.930310249328613, 10.77320384979248]","[1, 4]","[10.0, 11.8]"
Molecule_1121,CN1C=CC(=O)C(=C1C)O,[9],[7.61761474609375],"[1, 9]","[3.69, 9.87]"
