SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Equilibrium,Ionic,Temperature,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order,Dissociating_Group,Functional_Group_pKa_Ranges
NCC(O)=O,9.57,0:2,amine_primary:carboxylic_acid,Aminoacetic acid (Glycine),[HL]/[L][H],0.1,25.0,2:0,carboxylic_acid:amine_primary,2(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)[C@H](N)C(O)=O,2.27,4:6,amine_primary:carboxylic_acid,L-2-Amino-3-methylbutanoic acid (Valine),[H₂L]/[HL][H],0.15,37.0,6:4,carboxylic_acid:amine_primary,6(carboxylic_acid) > 4(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)[C@H](N)C(O)=O,2.3,4:6,amine_primary:carboxylic_acid,L-2-Amino-3-methylbutanoic acid (Valine),[H₂L]/[HL][H],0.5,25.0,6:4,carboxylic_acid:amine_primary,6(carboxylic_acid) > 4(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)[C@H](N)C(O)=O,2.33,4:6,amine_primary:carboxylic_acid,L-2-Amino-3-methylbutanoic acid (Valine),[H₂L]/[HL][H],1.0,25.0,6:4,carboxylic_acid:amine_primary,6(carboxylic_acid) > 4(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)[C@H](N)C(O)=O,2.3,4:6,amine_primary:carboxylic_acid,L-2-Amino-3-methylbutanoic acid (Valine),[H₂L]/[HL][H],0.0,10.0,6:4,carboxylic_acid:amine_primary,6(carboxylic_acid) > 4(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)[C@H](N)C(O)=O,2.286,4:6,amine_primary:carboxylic_acid,L-2-Amino-3-methylbutanoic acid (Valine),[H₂L]/[HL][H],0.0,25.0,6:4,carboxylic_acid:amine_primary,6(carboxylic_acid) > 4(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)[C@H](N)C(O)=O,2.294,4:6,amine_primary:carboxylic_acid,L-2-Amino-3-methylbutanoic acid (Valine),[H₂L]/[HL][H],0.0,40.0,6:4,carboxylic_acid:amine_primary,6(carboxylic_acid) > 4(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,9.58,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[HL]/[L][H],0.1,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,9.25,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[HL]/[L][H],0.15,37.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,9.57,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[HL]/[L][H],0.5,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,9.6,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[HL]/[L][H],1.0,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,10.166,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[HL]/[L][H],0.0,10.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,9.744,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[HL]/[L][H],0.0,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,9.374,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[HL]/[L][H],0.0,40.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,2.32,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[H₂L]/[HL][H],0.1,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,2.32,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[H₂L]/[HL][H],0.15,37.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,2.27,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[H₂L]/[HL][H],0.5,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,2.36,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[H₂L]/[HL][H],1.0,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,2.353,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[H₂L]/[HL][H],0.0,10.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,2.328,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[H₂L]/[HL][H],0.0,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)C[C@H](N)C(O)=O,2.32,5:7,amine_primary:carboxylic_acid,L-2-Amino-4-methylpentanoic acid (Leucine),[H₂L]/[HL][H],0.0,40.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,9.6,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[HL]/[L][H],0.1,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,9.24,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[HL]/[L][H],0.15,37.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,9.55,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[HL]/[L][H],0.5,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,10.15,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[HL]/[L][H],3.0,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,10.17,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[HL]/[L][H],0.0,10.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,9.758,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[HL]/[L][H],0.0,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,9.479,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[HL]/[L][H],0.0,40.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,2.26,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[H₂L]/[HL][H],0.1,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,2.24,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[H₂L]/[HL][H],0.15,37.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,2.4,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[H₂L]/[HL][H],0.5,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,2.84,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[H₂L]/[HL][H],3.0,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,2.333,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[H₂L]/[HL][H],0.0,10.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@H](N)C(O)=O,2.318,5:7,amine_primary:carboxylic_acid,L-2-Amino-3-methylpentanoic acid (Isoleucine),[H₂L]/[HL][H],0.0,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@@H](N)C(O)=O,9.62,5:7,amine_primary:carboxylic_acid,D-allo-2-Amino-3-methylpentanoic acid (D-allo-Isoleucine),[HL]/[L][H],0.1,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC[C@H](C)[C@@H](N)C(O)=O,2.2,5:7,amine_primary:carboxylic_acid,D-allo-2-Amino-3-methylpentanoic acid (D-allo-Isoleucine),[H₂L]/[HL][H],0.1,25.0,7:5,carboxylic_acid:amine_primary,7(carboxylic_acid) > 5(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,10.1,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[HL]/[L][H],0.1,25.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,10.07,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[HL]/[L][H],0.5,25.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,10.11,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[HL]/[L][H],1.0,25.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,10.58,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[HL]/[L][H],3.0,25.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,10.65,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[HL]/[L][H],0.0,10.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,10.206,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[HL]/[L][H],0.0,25.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,9.81,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[HL]/[L][H],0.0,40.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,2.34,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[H₂L]/[HL][H],0.1,25.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,2.33,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[H₂L]/[HL][H],0.5,25.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,2.48,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[H₂L]/[HL][H],1.0,25.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,2.84,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[H₂L]/[HL][H],3.0,25.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,2.38,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[H₂L]/[HL][H],0.0,10.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,2.357,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[H₂L]/[HL][H],0.0,25.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
CC(C)(N)C(O)=O,2.35,3:5,amine_primary:carboxylic_acid,2-Amino-2-methylpropanoic acid (2-Aminoisobutyric acid),[H₂L]/[HL][H],0.0,40.0,5:3,carboxylic_acid:amine_primary,5(carboxylic_acid) > 3(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NC1(CCCC1)C(O)=O,10.31,0:7,amine_primary:carboxylic_acid,1-Aminocyclopentanecarboxylic acid (Cycloleucine),[HL]/[L][H],0.1,20.0,7:0,carboxylic_acid:amine_primary,7(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NC1(CCCC1)C(O)=O,2.4,0:7,amine_primary:carboxylic_acid,1-Aminocyclopentanecarboxylic acid (Cycloleucine),[H₂L]/[HL][H],0.1,20.0,7:0,carboxylic_acid:amine_primary,7(carboxylic_acid) > 0(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NC1(CCCCC1)C(O)=O,10.13,0:8,amine_primary:carboxylic_acid,1-Aminocyclohexanecarboxylic acid,[HL]/[L][H],0.1,20.0,8:0,carboxylic_acid:amine_primary,8(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NC1(CCCCC1)C(O)=O,2.41,0:8,amine_primary:carboxylic_acid,1-Aminocyclohexanecarboxylic acid,[H₂L]/[HL][H],0.1,20.0,8:0,carboxylic_acid:amine_primary,8(carboxylic_acid) > 0(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NC1(CCCCCC1)C(O)=O,10.46,0:9,amine_primary:carboxylic_acid,1-Aminocycloheptanecarboxylic acid,[HL]/[L][H],0.1,20.0,9:0,carboxylic_acid:amine_primary,9(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NC1(CCCCCC1)C(O)=O,2.59,0:9,amine_primary:carboxylic_acid,1-Aminocycloheptanecarboxylic acid,[H₂L]/[HL][H],0.1,20.0,9:0,carboxylic_acid:amine_primary,9(carboxylic_acid) > 0(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)CNc1ccccc1,8.92,0:4,carboxylic_acid:amine_secondary,DL-Aminophenylacetic acid (Phenylglycine),[HL]/[L][H],0.1,25.0,0:4,carboxylic_acid:amine_secondary,0(carboxylic_acid) > 4(amine_secondary),amine_secondary,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5)
OC(=O)CNc1ccccc1,1.9,0:4,carboxylic_acid:amine_secondary,DL-Aminophenylacetic acid (Phenylglycine),[H₂L]/[HL][H],0.1,25.0,0:4,carboxylic_acid:amine_secondary,0(carboxylic_acid) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5)
N[C@@H](Cc1ccccc1)C(O)=O,9.09,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[HL]/[L][H],0.1,25.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,8.76,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[HL]/[L][H],0.15,37.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,9.05,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[HL]/[L][H],0.5,25.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,9.16,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[HL]/[L][H],1.0,25.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,9.61,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[HL]/[L][H],3.0,25.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,9.75,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[HL]/[L][H],0.0,10.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,9.31,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[HL]/[L][H],0.0,25.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,8.96,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[HL]/[L][H],0.0,40.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,2.18,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[H₂L]/[HL][H],0.1,25.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,2.15,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[H₂L]/[HL][H],0.15,37.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,2.29,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[H₂L]/[HL][H],0.5,25.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,2.28,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[H₂L]/[HL][H],1.0,25.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,2.75,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[H₂L]/[HL][H],3.0,25.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
N[C@@H](Cc1ccccc1)C(O)=O,2.2,0:5,amine_primary:carboxylic_acid,L-2-Amino-3-phenylpropanoic acid (Phenylalanine),[H₂L]/[HL][H],0.0,25.0,5:0,carboxylic_acid:amine_primary,5(carboxylic_acid) > 0(amine_primary),carboxylic_acid,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
OC(=O)CNc1ccc(cc1)[S](O)(=O)=O,8.66,0:4,carboxylic_acid:amine_secondary,DL-Amino-4-sulfophenylacetic acid (4-Sulfophenylglycine),[HL]/[L][H],0.1,25.0,0:4,carboxylic_acid:amine_secondary,0(carboxylic_acid) > 4(amine_secondary),amine_secondary,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5)
OC(=O)CNc1ccc(cc1)[S](O)(=O)=O,1.8,0:4,carboxylic_acid:amine_secondary,DL-Amino-4-sulfophenylacetic acid (4-Sulfophenylglycine),[H₂L]/[HL][H],0.1,25.0,0:4,carboxylic_acid:amine_secondary,0(carboxylic_acid) > 4(amine_secondary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_secondary(9.5~11.5)
N[C@@H](CC[S](O)(=O)=O)C(O)=O,8.93,9:0,carboxylic_acid:amine_primary,DL-2-Amino-4-sulfobutanoic acid (Homocysteic acid),[HL]/[L][H],0.1,25.0,9:0,carboxylic_acid:amine_primary,9(carboxylic_acid) > 0(amine_primary),amine_primary,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0)
N[C@@H](CC[S](O)(=O)=O)C(O)=O,2.11,9:0,carboxylic_acid:amine_primary,DL-2-Amino-4-sulfobutanoic acid (Homocysteic acid),[H₂L]/[HL][H],0.1,25.0,9:0,carboxylic_acid:amine_primary,9(carboxylic_acid) > 0(amine_primary),carboxylic_acid,carboxylic_acid(1.5~5.0); amine_primary(9.0~11.0)
NCCC(O)=O,10.08,0:4,amine_primary:carboxylic_acid,3-Aminopropanoic acid (beta-Alanine),[HL]/[L][H],0.1,25.0,4:0,carboxylic_acid:amine_primary,4(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NCCC(O)=O,9.75,0:4,amine_primary:carboxylic_acid,3-Aminopropanoic acid (beta-Alanine),[HL]/[L][H],0.15,37.0,4:0,carboxylic_acid:amine_primary,4(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NCCC(O)=O,10.05,0:4,amine_primary:carboxylic_acid,3-Aminopropanoic acid (beta-Alanine),[HL]/[L][H],0.5,25.0,4:0,carboxylic_acid:amine_primary,4(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NCCC(O)=O,10.14,0:4,amine_primary:carboxylic_acid,3-Aminopropanoic acid (beta-Alanine),[HL]/[L][H],1.0,25.0,4:0,carboxylic_acid:amine_primary,4(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NCCC(O)=O,10.65,0:4,amine_primary:carboxylic_acid,3-Aminopropanoic acid (beta-Alanine),[HL]/[L][H],3.0,25.0,4:0,carboxylic_acid:amine_primary,4(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
NCCC(O)=O,10.71,0:4,amine_primary:carboxylic_acid,3-Aminopropanoic acid (beta-Alanine),[HL]/[L][H],3.0,25.0,4:0,carboxylic_acid:amine_primary,4(carboxylic_acid) > 0(amine_primary),amine_primary,amine_primary(9.0~11.0); carboxylic_acid(1.5~5.0)
